review,sentiment
Både Argentina og Tyskland gikk ut i hundre i ekstraomgangene foran de 74738 tilskuerne på Maracana stadion .,0
Først stoppet keeper Sergio Romero et André Schürrle-skudd på mesterlig vis fra fem-seks meter .,0
"Deretter beinet Lionel Messi fremover på en kontring , men Argentina-stjernen ble hindret rett før han var på vei gjennom mot mål .",0
"Messi spilte en stor første omgang , men maktet ikke å finne lukene i det tyske forsvaret i løpet av kampen .",0
"Innbytter Rodrigo Palacio var svært , svært nær ved å sende Argentina i en forløsende ledelse etter 97 minutter , men Inter-spissens lobb ble altfor upresis i en duell med keeper Manuel Neuer rundt åtte meter fra mål .",0
Det var det nærmeste noen av lagene kom i den første ekstraomgangen .,0
Higuaíns hode mot Neuers kne,0
"Den andre omgangen bød ikke på fantastisk angrepsspill fra noen av lagene , og det som satte mest støkk i publikum var en stygg episode mellom Gonzalo Higuaín og Manuel Neuer .",1
Argentina-spissens hode frontkolliderte med kneet til Neuer da han forsøkte å rekke en gjennombruddspasning fra Pablo Zabaleta .,0
"Dommer Nicola Rizzoli dømte frisparket mot Higuáin , som heldigvis kom seg på beina etter smellen .",0
"- Det er livsfarlig spill av Neuer , sa fotballekspert Bernt Hulsker i VGs VM-studio .",1
Sammenstøtet preget Higuaín såpass mye at han ble byttet ut etter 77 minutter .,0
"Tyskland hadde overtaket i siste halvdel av den andre omgangen , men maktet ikke å produsere de virkelig store mulighetene .",0
Enorm Argentina-sjanse,0
"Første omgang var jevnspilt , inneholdt det meste , men heller ikke da kom den forløsende scoringen .",0
Men det kunne den fort ha gjort .,0
Argentina fikk en vanvittig gratismulighet etter 20 minutter .,0
"Bayern München-spiller Toni Kroos headet en høy ball bakover rundt 25 meter fra mål , muligens i håp om å treffe keeper , men midtbanespilleren endte med å sende den rett i beina på Higuaín .",0
"Napoli-spissen fosset alene mot mål og avsluttet fra 16 meter , men ballen skled av foten på Higuaín og trillet til venstre side for mål .",0
Samme mann kom igjen i fokus etter 29 minutter .,0
Argentina-stjernen Lionel Messi flikket ballen elegant ut på høyrekanten til en ledig Ezekiel Lavezzi .,0
Lynvingen svinget ballen inn til Higuaín som avsluttet på direkten og i mål bak Manuel Neuer .,0
"Mens Higuáin jublet hemningsløst og stormet mot Argentina-benken , sto linjedommeren med flagget oppe og vinket for offside .",0
TV-bildene viste en tydelig skuffet Higuaín og at avgjørelsen var korrekt .,0
Stolpetreff for Tyskland,0
"Tyskland fikk to gode muligheter de siste fem minuttene av omgangen , først ved Toni Kroos .",0
"Etter 43 minutter fikk Tysklands pasningskonge stå alene å skyte fra rundt 16 meter , men skuddet var unormalt svakt til han å være .",1
Og på overtid av første omgang traff Tyskland stolpen .,0
"En perfekt corner fra Kroos landet på hodet til en stormende Benedict Höwedes , som stanget ballen i stolpen fra fire-fem meter .",0
Ballen spratt i beina på en uoppmerksom Thomas Müller før den trillet rolig inn i hendene på Sergio Romero .,0
Overraskelse !,0
Her står et par overraskelser tett som taxi-kø :,0
"Jason Statham har hår og skjegg , og han spiller et svett , psykologisk actiondrama som gjør at han antakelig blir invitert i selskaper hos pologenserne framover .",0
"Ray Liotta er hypa-paranoisk gangstersjef med en sjelelig og kroppslig nakenhet som nok en gang gjør den ugripelige skuespilleren til et ikon , en kult-ting for folk som samler på pyntegjenstander av isopor og ukrainske boksåpnere .",0
Overraskelse tre :,0
"Briten og Madonna-mannen Guy Ritchie har våget lage en actionfilm etter millenniumskiftet der det så vidt er med ei eneste snakkende dame , og det er den middelaldrende Lilly Walker som ser ut som om hun sover med Johnny hver kveld og antakelig skal forestille aggressiv verktøy-homofil .",0
"De andre kvinnene som deltar , skrever tause som strupte ender i sofaer .",0
Med andre ord :,0
"En sjokkerende vital representant for den demonstrative gangsterfilmen , den som kjørte løpet sitt , dreit i alt som var nødvendig og ofte endte i et sinnssykt jålete fravær av sannsynligheter .",1
Samtidig er « Revolver » et ærgjerrig forsøk på psykologisk liksom-drama om egoet og dets blanda blendverk .,0
"Er selvet noe som finnes eller noe som skapes , og kan man lures til å tro at man er seg selv ?",0
"Da Madonna leste mannens manus , vurderte hun antakelig å re-konvertere fra jødedommen til muskuløse NY-dansere .",0
"Men vi som liker film , kan komme til å elske det aldeles forvrengte ved « Revolver » .",0
"Statham kommer ut av fengsel etter sju år , utfordrer kasino-kaksen Liotta og treffer to tilsynelatende visjonære forbrytere .",0
"Det handler om den perfekte svindel , det handler om hva tyveriet av Mr. Golds hvite pulver gjør med julebaksten det året .",0
Statham er fantastisk med hår og skjegg .,0
Stor og bred Seagal,0
"Steven Seagal er blitt like stor som Travolta , og han bærer skinnjakke innendørs for den er antakelig sydd fast til tatoveringene hans , og ansiktet er så bredt at du kan skjære fenalår på det .",0
I denne filmen handler det om en seriemorder med veikrobart som gjør anatomiske ting med prostituert dame .,0
Dermed er genrens patologi-imperativ ivaretatt .,0
Verre er det med slagsmålene .,1
"Klipperen har overtatt Seagals martial art , og slåssinga er så kjipt og kjapt klippet at filmen antakelig kunne ha inneholdt Titanics undergang uten at du oppdaget det .",1
Men noen fikse ting :,0
Hettemannen ser ut som David Beckham etter en strevsom natt med konas venninner .,0
Seagal får en Dirty Harry-pakke :,0
Ei finslig dame skal bli med på kjøret og observere oksen i arbeid .,0
"SS slår små pyser tusen ganger , sjøl om ett av slagene ville ha kledd en rustningskledd bjørn .",0
"Filmer med den seriøse Seagal pleide å være litt puritanske av seg , men nå har mannen vært skilt så lenge fra Kvinnen i rødt at livet hans er blitt fylt opp av damer i ufullstendige klær .",0
Mesterverk om mobbing,0
Mobbeofferet Anna benytter nostalgisk klassegjenforening til å konfrontere sine tidligere klassekamerater og plageånder .,0
"Barne— og ungdomskolegjengen treffes igjen på fest 20 år etterpå , og plutselig er det som om man er 15 år igjen .",0
"Følelsene og minnene fra den gang , iblandet alkohol og utvalgte gode minner sørger for topp stemning .",0
Så klinger Anna på glasset og reiser seg .,0
"Forteller en annen historie om "" samholdet "" og minnene .",0
"For det Anna husker fra skoletiden er mobbingen , utestengningen , skjellsordene .",0
Boblene går helt ut av festen .,1
"Med håndholdt kamera i øyenhøyde , er det som om vi selv er til stede på gjenforeningsfesten og kjenner alle følelsene rundt de vonde konfrontasjonene som følger .",0
Det gjør nesten fysisk vondt .,0
"Ikke bare å føle gjennom Anna , men også å kjenne på følelsene og reaksjonene til klassekameratene .",0
Hva kunne skjedd ?,0
"Den kontroversielle , svenske kunstneren Anna Odell spiller seg selv i sin regidebut .",0
"Kanskje er mobbefortiden selvopplevd , men gjenforeningsfesten er det ikke .",0
For Anna ble nemlig ikke invitert til klassens 20 års jubileum .,0
"Derfor laget hun en spillefilm om festen slik den kunne ha skjedd om hun var blitt bedt , og om hun hadde møtt opp og konfrontert sin gamle klasse .",0
Ville de endelig sett henne da ?,0
Ville de bedt om tilgivelse for sine tankeløse handlinger ?,0
Eller ville de bare blitt irriterte fordi hun ødela feststemningen ?,0
"Men Odell stopper ikke der , selve festen er bare halve "" Gjenforeningen "" .",0
"Da det blir klart at "" gjenforeningen "" er fiksjon , inviterer Anna sine gamle klassekamerater til å se filmen og diskutere den , en etter en .",0
"Konfrontasjonene er oppsiktsvekkende , både i form og innhold .",0
Og gradvis tegnes det et bilde av både nåtid og fortid som ikke bare er svart- hvitt .,0
"I "" Gjenforeningen "" belyses altså temaet mobbing gjennom direkte konfrontasjon mellom mobbeoffer og mobber på en voldsomt effektiv og nifst tankevekkende måte .",0
Det er så lett å fordømme handlinger og reaksjoner .,0
Men hvordan ville vi selv reagert ?,0
"Som et gnagsår kverner tankene , særlig fordi det slett ikke er så opplagt hvilken knagg vi skal henge vår sympati og antipati på .",0
"Minst like interessant og mesterlig som selve mobbetemaet er håndtert , er Anna Odells kunstneriske prosjekt med "" Gjenforeningen "" .",0
"Som med Karl Ove Knausgårds "" Min kamp "" kan "" Gjenforeningen "" være utlevering av virkelige mennesker , forkledd som "" drama "" .",0
Eller er det egentlig motsatt :,0
Fiksjon forkledd som halvdokumentar ?,0
Sterkt er det uansett .,0
Intens konfrontasjon,0
"Skillet mellom virkelighet og fiksjon er uansett sømløst , og egentlig ikke så viktig .",0
Offerets behov for oppgjør gjennom konfrontasjon er det som driver historien framover og får oss til å følge fjetret med .,0
"Selve konfrontasjonen , upassende og sosialt uintelligent , men samtidig logisk og helt på sin plass , er det som får følelsene til å syde og tankene til å kverne .",1
Og gjenkjenneligheten .,0
Feigheten .,0
Selvforsvaret .,0
Selvopptattheten .,0
Sånn er vi altså : alltid oss selv nærmest .,0
Alle som en .,0
""" Gjenforeningen "" er tvers gjennom imponerende .",0
Den sier mer om mobbingens natur enn tusen holdningskampanjer .,0
Uten å gi noe svar .,0
Film :,0
Stilfull thriller,0
De voldelige undertoner blir raskt til overtoner i denne visuelle stilfulle thrilleren .,1
Men nettopp det stilfulle fortrenger effekten av mysteriet i fortellingen .,1
Sør-koreanere Chan-wook Park er kjent for surrealistisk og effektfullt billedspråk .,0
"I « Stoker » bruker han det på en elegant måte for å poengtere hva som rører seg i en ung jentes turbulente , kløktige og opprørske sinn og sjel .",0
Plottes skal ikke røpes ; men det dreier seg om en unge jente som på sin 18-års dag opplever at faren blir drept i en bilulykke - tilsynelatende .,0
"Jentas forhold til moren er distansert , men både mor og datters nysgjerrighet pirres når farens ukjent yngre bror dukker opp i begravelsen .",0
"Kjapt aner man en onkel med manipulerende egenskaper , en mor med tåkelagt frustrasjon og en ungjente med farlige tilbøyeligheter .",1
"Sistnevnte spilles med en overbevisende miks av uggen , kjølig distanse og rå energi av Masikowska .",0
"Kidman som moren , leker seg med undertoner av sensuell søvnighet , og Weaver forfører damene med flørtende eleganse , som selvsagt skjuler et bunnløst mørke .",0
Filmen betar med brå kast av visuell uhygge og vold som korresponderer godt med personenes turbulente sinn .,0
"Regissøren har Hitchcock som en av sine forbilder , noe som synliggjøres i fascinasjonen for natur , og skråblikk på menneskesinnet .",0
"Men der Hitchcock som oftest gir publikum en nervebitende opplevelse , er Chan-wook Parks film mer visuell stilfull enn nifs .",1
Søt musikk,0
"« Møte på valmueåsen » er vakker å se på , men historien er i stilleste laget .",1
FILM :,0
"Studio Ghibli har fortryllet millioner av barn ( og voksne ) med sine håndmalte eventyr - vi kan nevne « Chihiro og heksene » , « Ponyo » og « Min nabo Totoro » .",0
"Det er bare ett år siden kinopremieren på « Arriettas hemmelige verden » , som har det felles med « Møte på valmueåsen » at manus er skrevet av Ghiblis grunnlegger , Hayao Miyazaki .",0
"Regien er ved hans eldste sønn , Goro .",0
Snill og søt,0
"Vanligvis kommer Studio Ghiblis filmer på kino i dubbet utgave , siden de er beregnet på små barn .",0
"« Møte på valmueåsen » er satt opp i originalutgaven , med japanske stemmer og norske tekster og er uttrykkelig rettet mot tenåringer .",0
"Uttrykkelig , i den forstand at det står på vaskeseddelen og fordi hovedfigurene er sånn omtrent 16 år .",0
"Men samtidig er filmen snill , naiv og like voldsfri som andre Ghibli-filmer .",1
"Den er også « tillatt for alle » , i motsetning til « Arrietta » ( 7 år ) , som var dubbet .",0
"Kjærlighetshistorien mellom Umi og Shun er muligens vel avansert for femåringer , men jeg tror på den annen side at tenåringer vil synes at den er ganske barnslig fortalt .",1
Krevende overgang,1
Litt om historien :,0
Året er 1963 og Japan forbereder seg på Olympiske leker i Tokyo .,0
"Umi går på videregående i nabobyen Yokohama og bor på et pensjonat , der hun hjelper til med matlagingen og passer sine småsøsken .",0
Faren ble borte under Koreakrigen og legemoren er i USA .,0
På skolen blir det mye oppstyr når man får vite at studentenes klubbhus skal rives .,0
"Umi blir kjent med Shun , som er redaktør for studentavisa , markant rivningsmotstander og svært populær blant jentene .",0
"De blir venner , men et alvorlig hinder kommer i veien for at de skal bli mer intime med hverandre .",0
"Som alltid hos Ghibli er håndverket en nytelse , men jeg synes ikke 71 år gamle Miyazaki har lykkes helt med overgangen fra barnefilm til tenåringsdrama .",1
Fjortiser er en krevende gjeng og ønsker ikke å la seg begeistre av det samme som sine småsøsken .,1
"Jeg vil ikke anbefale « Møte på valmueåsen » som kinodate for 15-åringer , men har du en sønn eller datter på ti , kan du trygt spandere billetter .",1
Spillanmeldelse :,0
Sløy samurai,0
« Afro Samurai » er et skoleeksempel på å sette stil foran innhold .,1
På papiret er « Afro Samurai » bortimot uimotståelig .,0
"Verdens cooleste samurai på hevntokt , ninjaer , ultravold i sakte film , Samuel L. Jackson , Ron Perlman og tilbakelente hip-hop-toner fra The RZA .",0
Selv uten anime-serien spillet er basert på ville konseptet ha stått svært godt på egne ben .,0
Det roper om å bli kjøpt .,0
Og til en viss grad har Namco lykkes i å lage en kul opplevelse .,0
"Kampsystemet er forutsigbart , men visuelt lekkert og variert , og både tegnefilmgrafikken og musikken lager en deilig ramme .",1
